02/04/2012 19:39:19 1156.8 489.2 
02/04/2012 19:40:19 1092.2 446.6
02/04/2012 19:41:19 1079.1 422.1 
02/04/2012 19:42:19 1091.7 436.4 
02/04/2012 19:43:19 1068.4 440.3 
02/04/2012 19:44:19 1060.2 444.9 
02/04/2012 19:45:19 1071.8 442.1 
02/04/2012 19:46:19 1087.6 439.4 
02/04/2012 19:47:19 1110.9 438.9 
02/04/2012 19:48:19 1127.6 450.1 
02/04/2012 19:49:19 1043.7 410.9 
02/04/2012 19:50:19 1077.7 439.1 
02/04/2012 19:51:19 1141.8 455.3 
02/04/2012 19:52:19 1105.9 449.7 
